X,         Y      ,Time,Street,        Offense,Date     ,Tract,Lat,Long
1355002.302,424834.7804,33437,5100 BUTLER ST,ROBBERY,7/18/91,101100,40.47850842,-79.95557683
1348583.135,399294.3154,33438,150 BONIFAY ST,ROBBERY,7/19/91,160600,40.40797994,-79.97633026
1353955.983,411064.9595,33438,3600 FORBES AV,ROBBERY,7/19/91,40500,40.44065047,-79.95809936
1350760.646,412480.6616,33438,2400 WARING CT,AGGRAVATED ASSAULT,7/19/91,51000,40.44431548,-79.96970344
1373761.365,413784.9999,33438,500 ROSEDALE ST,AGGRAVATED ASSAULT,7/19/91,130400,40.44945208,-79.88720197
1372712.556,415236.8171,33438,600 N BRADDOCK AV,ROBBERY,7/19/91,130400,40.45336641,-79.89109586
1367700.379,416939.5897,33438,6700 HAMILTON AV,RAPE,7/19/91,120700,40.45770417,-79.90925069
1340520.8,418742.2058,33438,1711 BELLEAU DR,AGGRAVATED ASSAULT,7/19/91,250900,40.46078547,-80.00705698
1363801.613,418769.2821,33438,6092 BROAD ST,ROBBERY,7/19/91,111500,40.46246264,-79.92341887
1344508.542,398414.7766,33439,1109 BROWNSVILLE RD,ROBBERY,7/20/91,290200,40.40528351,-79.9908771
1363734.312,409505.354,33439,1800 MURRAY AV,ROBBERY,7/20/91,141300,40.43703638,-79.92284159
1342663.721,410447.293,33439,300 CHERRY WY,ROBBERY,7/20/91,20100,40.43817345,-79.99859937
1341923.934,410840.7188,33439,301 THIRD AV,ROBBERY,7/20/91,20100,40.43920132,-80.00129227
1350776.351,412467.7017,33439,400 BURROWS ST,ROBBERY,7/20/91,51000,40.444281,-79.96964586
1371116.664,413248.7952,33439,7500 PENN AV,AGGRAVATED ASSAULT,7/20/91,140600,40.44780458,-79.89665517
1374368.049,415037.0189,33439,620 OAKWOOD ST,AGGRAVATED ASSAULT,7/20/91,130600,40.45292814,-79.88513144
1336583.748,416068.7004,33439,1100 W NORTH AV,ROBBERY,7/20/91,210700,40.45317211,-80.02095411
1338972.19,416530.1348,33439,1100 MONTEREY ST,ROBBERY,7/20/91,220600,40.45460659,-80.01241686
1365032.342,418910.8117,33439,100 LARIMER AV,ROBBERY,7/20/91,111500,40.46293407,-79.91900963
1364347.336,418986.8417,33439,300 COLLINS AV,ROBBERY,7/20/91,111500,40.4630965,-79.92147744
1336022.531,394642.735,33440,734 BROOKLINE BL,MURDER/MANSLAUGHTER,7/21/91,191800,40.39433758,-80.02099043
1358064.512,397022.4683,33440,5400 HERBERT WY,AGGRAVATED ASSAULT,7/21/91,151500,40.40239666,-79.94209105
1343346.842,412406.7341,33440,900 LIBERTY AV,ROBBERY,7/21/91,20100,40.44359808,-79.99632505
1372596.232,414961.6259,33440,539 N BRADDOCK AV,ROBBERY,7/21/91,130300,40.45260349,-79.89148976
1371605.997,415786.0989,33440,7300 FORMOSA WY,AGGRAVATED ASSAULT,7/21/91,130300,40.45480004,-79.89511891
1336604.247,416101.5647,33440,1118 W NORTH AV,AGGRAVATED ASSAULT,7/21/91,210700,40.45326374,-80.02088351
1358102.441,417578.6559,33440,5100 LIBERTY AV,ROBBERY,7/21/91,80400,40.4588086,-79.94378827
1366090.418,418286.5948,33440,6451 FRANKSTOWN AV,ROBBERY,7/21/91,120800,40.46129238,-79.91515318
1365032.342,418910.8117,33440,100 LARIMER AV,ROBBERY,7/21/91,111500,40.46293407,-79.91900963
1371471.877,420612.3768,33440,1415 GROTTO ST,ROBBERY,7/21/91,120200,40.46803525,-79.89602212
1371471.877,420612.3768,33440,1415 GROTTO ST,ROBBERY,7/21/91,120200,40.46803525,-79.89602212
1340185.529,422594.689,33440,2600 PERRYSVILLE AV,ROBBERY,7/21/91,261500,40.47133349,-80.00861553
1363563.3,409889.0909,33441,5700 FORBES AV,AGGRAVATED ASSAULT,7/22/91,141300,40.43807787,-79.92348969
1346005.636,411360.5258,33441,1400 CENTRE AV,ROBBERY,7/22/91,20100,40.4409124,-79.98668027
1346750.042,415893.5361,33441,1 TWENTY-FIRST ST,ROBBERY,7/22/91,20300,40.45340322,-79.9844187
1333735.419,424119.3418,33441,3164 SHADELAND AV,ROBBERY,7/22/91,271500,40.47506214,-80.0319332
1345582.48,405855.0175,33442,1016 FRITZ ST,AGGRAVATED ASSAULT,7/23/91,170600,40.4257752,-79.98769892
1347421.486,411189.0694,33442,186 REED ROBERTS CT,ROBBERY,7/23/91,30500,40.44054021,-79.98157959
1345455.176,411362.8966,33442,1200 CENTRE AV,ROBBERY,7/23/91,20100,40.44088062,-79.98865749
1348723.528,411899.4986,33442,2162 ELMORE SQ,ROBBERY,7/23/91,51100,40.44257993,-79.9769676
1351412.776,412447.5174,33442,400 ROBINSON CT,ROBBERY,7/23/91,51000,40.44426949,-79.96735815
1351670.25,412643.0754,33442,440 ROBINSON CT,AGGRAVATED ASSAULT,7/23/91,51000,40.44482387,-79.966451
1372810.974,414256.067,33442,500 BRUSHTON AV,AGGRAVATED ASSAULT,7/23/91,130400,40.4506816,-79.8906569
1357719.064,414570.2913,33442,4900 ELLSWORTH AV,ROBBERY,7/23/91,70900,40.45052707,-79.94489691
1373655.635,416464.2588,33442,7700 BAXTER ST,ROBBERY,7/23/91,130100,40.45679745,-79.88781478
1359564.698,416928.9956,33442,5401 BAUM BL,ROBBERY,7/23/91,80600,40.45712542,-79.93847718
1362020.163,417039.4796,33442,5847 ELLSWORTH AV,ROBBERY,7/23/91,70500,40.45759528,-79.92966577
1357252.451,418945.5773,33442,300 S MATHILDA ST,ROBBERY,7/23/91,80900,40.46250163,-79.9469641
1366276.128,419861.0252,33442,500 LARIMER AV,AGGRAVATED ASSAULT,7/23/91,120800,40.46562537,-79.91462465
1360177.424,422171.0038,33442,5330 FERN ST,RAPE,7/23/91,101600,40.4715519,-79.93674238
1363779.524,424178.8536,33442,5600 BRYANT ST,ROBBERY,7/23/91,110200,40.47730583,-79.92397677
1333530.03,398137.9761,33443,2200 BROADWAY AV,ROBBERY,7/24/91,192000,40.4037526,-80.03026008
1342060.023,403881.5445,33443,400 CLIMAX ST,AGGRAVATED ASSAULT,7/24/91,180900,40.4201141,-80.00016654
1350910.588,410644.0016,33443,255 BURROWS ST,ROBBERY,7/24/91,51000,40.43928579,-79.96899909
1348176.524,412807.903,33443,2100 WYLIE AV,ROBBERY,7/24/91,50100,40.44503482,-79.97901462
1342696.718,413053.5789,33443,900 FORT DUQUESNE BL,ROBBERY,7/24/91,20100,40.44532768,-79.99871926
1348243.634,413981.599,33443,2151 BEDFORD AV,ROBBERY,7/24/91,50900,40.44826023,-79.97888
1372787.953,417238.151,33443,1200 COLLIER ST,ROBBERY,7/24/91,130100,40.45886345,-79.89099935
1370337.173,418566.6948,33443,1309 N MURTLAND ST,AGGRAVATED ASSAULT,7/24/91,120700,40.46234579,-79.89992024
1368321.929,418636.9037,33443,6536 LADSON ST,RAPE,7/24/91,120400,40.46240357,-79.90716673
1366276.128,419861.0252,33443,500 LARIMER AV,AGGRAVATED ASSAULT,7/24/91,120800,40.46562537,-79.91462465
1363892.979,419936.7116,33443,400 N HIGHLAND AV,ROBBERY,7/24/91,111500,40.46567241,-79.92319385
1342057.572,403517.1907,33444,400 FREELAND ST,AGGRAVATED ASSAULT,7/25/91,180900,40.4191141,-80.000142
1319383.879,414718.2619,33444,2002 BROADHEAD FORDING RD,AGGRAVATED ASSAULT,7/25/91,280800,40.44823598,-80.08260975
1369586.326,414837.3026,33444,300 N LANG AV,ROBBERY,7/25/91,140500,40.45206149,-79.90229125
1369586.326,414837.3026,33444,300 N LANG AV,ROBBERY,7/25/91,140500,40.45206149,-79.90229125
1320632.49,414993.2023,33444,500 VILLAGE RD,AGGRAVATED ASSAULT,7/25/91,280800,40.44908086,-80.07815097
1371666.573,415017.4863,33444,7419 SUSQUEHANNA ST,ROBBERY,7/25/91,130300,40.45269486,-79.89483422
1338942.298,416534.4793,33444,600 W NORTH AV,AGGRAVATED ASSAULT,7/25/91,220600,40.45461641,-80.01252464
1338942.298,416534.4793,33444,600 W NORTH AV,RAPE,7/25/91,220600,40.45461641,-80.01252464
1369761.652,416631.7969,33444,7000 KELLY ST,AGGRAVATED ASSAULT,7/25/91,130300,40.45699762,-79.90181854
1360775.412,416898.8947,33444,500 S NEGLEY AV,ROBBERY,7/25/91,70900,40.45712509,-79.93412505
1363840.763,418748.177,33444,6100 BROAD ST,AGGRAVATED ASSAULT,7/25/91,111500,40.46240737,-79.92327635
1363656.995,419361.6495,33444,300 N HIGHLAND AV,ROBBERY,7/25/91,111500,40.46407841,-79.92399085
1371965.128,420484.5525,33444,7200 SOMERSET ST,ROBBERY,7/25/91,120200,40.46771736,-79.89423867
1341771.667,423650.299,33444,100 PENFORT ST,AGGRAVATED ASSAULT,7/25/91,260900,40.47434138,-80.00301307
1341643.383,424180.2888,33444,100 HAZLETT ST,ROBBERY,7/25/91,260900,40.47578674,-80.00352264
1341643.383,424180.2888,33444,100 HAZLETT ST,ROBBERY,7/25/91,260900,40.47578674,-80.00352264
1349513.015,410252.1844,33445,2202 FIFTH AV,AGGRAVATED ASSAULT,7/26/91,10300,40.4381141,-79.973983
1350778.275,412544.2474,33445,438 BURROWS ST,AGGRAVATED ASSAULT,7/26/91,51000,40.44449118,-79.96964586
1349825.891,413001.4067,33445,2335 CENTRE AV,ROBBERY,7/26/91,50100,40.44567993,-79.97310794
1318357.281,415509.0106,33445,3600 FAIRWOOD ST,AGGRAVATED ASSAULT,7/26/91,280800,40.45033133,-80.08637229
1340911.821,416924.222,33445,100 E NORTH AV,ROBBERY,7/26/91,220600,40.45582418,-80.00548535
1357164.286,417561.1041,33445,4902 CYPRESS ST,ROBBERY,7/26/91,80400,40.45869642,-79.94715707
1366737.799,417942.882,33445,6542 FRANKSTOWN AV,AGGRAVATED ASSAULT,7/26/91,120800,40.46039272,-79.91279707
1338027.842,418046.7756,33445,1704 BRIGHTON RD,AGGRAVATED ASSAULT,7/26/91,250300,40.45870193,-80.01594902
1370084.432,421038.5062,33445,1300 PAULSON AV,ROBBERY,7/26/91,120300,40.46911197,-79.90104464
1347317.7,406004.4817,33446,1725 MARY ST,ROBBERY,7/27/91,170200,40.42630587,-79.98148173
1343322.346,412284.6672,33446,700 SMITHFIELD ST,ROBBERY,7/27/91,20100,40.44326141,-79.99640188
1361265.303,413949.4788,33446,5530 FIFTH AV,ROBBERY,7/27/91,140200,40.44906468,-79.93210326
1361007.083,414175.3665,33446,920 BELLEFONTE ST,ROBBERY,7/27/91,70300,40.44966704,-79.93305086
1367447.523,415411.3192,33446,6800 MEADE ST,ROBBERY,7/27/91,140500,40.45349336,-79.91002476
1370925.274,415843.215,33446,7200 HAMILTON AV,AGGRAVATED ASSAULT,7/27/91,130300,40.45491136,-79.89756932
1364397.47,419958.8576,33446,6100 EAST LIBERTY BL,ROBBERY,7/27/91,111500,40.46576725,-79.9213832
1366281.854,408184.7978,33447,2289 BEECHWOOD BL,AGGRAVATED ASSAULT,7/28/91,140800,40.43358422,-79.91357607
1363734.312,409505.354,33447,1800 MURRAY AV,AGGRAVATED ASSAULT,7/28/91,141300,40.43703638,-79.92284159
1351341.718,410356.3329,33447,200 BURROWS ST,ROBBERY,7/28/91,40200,40.43852611,-79.96742474
1346111.007,410628.6278,33447,1400 FIFTH AV,AGGRAVATED ASSAULT,7/28/91,10300,40.43891131,-79.98623524
1344196.165,412694.0024,33447,1100 LIBERTY AV,ROBBERY,7/28/91,20100,40.44444563,-79.99330076
1348423.931,412705.1393,33447,2044 CENTRE AV,ROBBERY,7/28/91,50100,40.44476996,-79.97811667
1373618.073,413502.8689,33447,424 ROSEDALE ST,AGGRAVATED ASSAULT,7/28/91,130400,40.44866835,-79.88769215
1319900.698,414652.7724,33447,517 FAIRYWOOD ST,ROBBERY,7/28/91,280800,40.44809372,-80.08074721
1374331.379,415020.9811,33447,631 OAKWOOD ST,AGGRAVATED ASSAULT,7/28/91,130400,40.4528817,-79.88526178
1350981.488,415358.9546,33447,2803 BEDFORD AV,ROBBERY,7/28/91,50900,40.45222911,-79.96917007
1341822.626,416928.8176,33447,1000 CEDAR AV,ROBBERY,7/28/91,230400,40.45590059,-80.00221386
1371544.968,417632.7309,33447,1200 N HOMEWOOD AV,ROBBERY,7/28/91,130200,40.45986345,-79.89549935
1362505.996,418132.1666,33447,5900 BAUM BL,ROBBERY,7/28/91,111500,40.46062668,-79.92801725
1365603.035,421015.9315,33447,4 MEADOW ST,AGGRAVATED ASSAULT,7/28/91,111300,40.4687493,-79.91714488
1339916.429,422738.5485,33447,1 ELLZEY ST,ROBBERY,7/28/91,261500,40.47170936,-80.00959567
1342148.929,425101.7264,33447,1300 CHICAGO ST,ROBBERY,7/28/91,260900,40.47835063,-80.00179046
1347176.675,401130.3651,33448,400 ORMSBY AV,ROBBERY,7/29/91,160700,40.41292088,-79.98154577
1341593.164,403273.9405,33448,320 CEDARHURST ST,AGGRAVATED ASSAULT,7/29/91,180900,40.4184141,-80.00178713
1348024.972,410410.9158,33448,100 GIST ST,RAPE,7/29/91,10300,40.4384467,-79.97934158
1347417.631,410704.9579,33448,1700 COLWELL ST,ROBBERY,7/29/91,30500,40.43921148,-79.98154949
1373849.249,413717.0529,33448,7916 SUSQUEHANNA ST,ROBBERY,7/29/91,130400,40.44927146,-79.88688037
1320597.052,415039.0691,33448,514 VILLAGE RD,AGGRAVATED ASSAULT,7/29/91,280800,40.44920415,-80.0782826
1364445.034,415380.0587,33448,6300 FIFTH AV,ROBBERY,7/29/91,140200,40.45320551,-79.92080783
1320974.691,415512.8993,33448,300 VILLAGE RD,AGGRAVATED ASSAULT,7/29/91,280800,40.45053168,-80.07697101
1358852.855,416243.1718,33448,5230 CENTRE AV,ROBBERY,7/29/91,70900,40.45519497,-79.94097331
1340562.248,417004.5744,33448,1200 FEDERAL ST,ROBBERY,7/29/91,220600,40.45602016,-80.00674851
1366276.128,419861.0252,33448,500 LARIMER AV,ROBBERY,7/29/91,120800,40.46562537,-79.91462465
1354900.745,422112.8217,33448,4620 CARLTON ST,AGGRAVATED ASSAULT,7/29/91,90200,40.47103206,-79.95569743
1337630.687,426480.4921,33448,160 RIVERVIEW PARK,ROBBERY,7/29/91,260200,40.48181672,-80.01815412
1346121.273,409972.4304,33449,1400 LOCUST ST,ROBBERY,7/30/91,10300,40.43711134,-79.98613869
1346121.273,409972.4304,33449,1400 LOCUST ST,ROBBERY,7/30/91,10300,40.43711134,-79.98613869
1351949.635,411102.0769,33449,200 ROBINSON ST,RAPE,7/30/91,40200,40.44061441,-79.96530864
1343443.524,412435.9012,33449,924 LIBERTY AV,ROBBERY,7/30/91,20100,40.44368487,-79.99598046
1349299.872,414064.5291,33449,2316 WEBSTER AV,ROBBERY,7/30/91,50100,40.44856091,-79.97509354
1362436.594,414853.3,33449,5800 KENTUCKY AV,ROBBERY,7/30/91,70600,40.45162427,-79.92797601
1364710.708,416415.5555,33449,300 DENNISTON AV,ROBBERY,7/30/91,70800,40.456065,-79.91994487
1372852.98,416947.7756,33449,7437 RACE ST,AGGRAVATED ASSAULT,7/30/91,130200,40.45807094,-79.89074044
1340562.248,417004.5744,33449,1200 FEDERAL ST,ROBBERY,7/30/91,220600,40.45602016,-80.00674851
1365176.094,421484.9718,33449,825 N SHERIDAN AV,AGGRAVATED ASSAULT,7/30/91,110600,40.47000766,-79.91872032
1362449.338,388540.7095,33450,800 MIFFLIN RD,ROBBERY,7/31/91,310100,40.37941881,-79.92560121
1349796.024,399716.0433,33450,1047 CRESSWELL AV,RAPE,7/31/91,160600,40.40922106,-79.9720143
1347757.695,411043.3583,33450,242 DINWIDDIE ST,AGGRAVATED ASSAULT,7/31/91,30500,40.44016368,-79.98035886
1350851.953,414923.4001,33450,2701 WEBSTER AV,ROBBERY,7/31/91,50900,40.45102496,-79.96959605
1338234.47,415392.0333,33450,827 N LINCOLN AV,RAPE,7/31/91,220100,40.45143163,-80.01496206
1342576.512,416901.3671,33450,900 MIDDLE ST,ROBBERY,7/31/91,230400,40.455878,-79.99950313
1370934.377,417046.4519,33450,7141 FRANKSTOWN AV,AGGRAVATED ASSAULT,7/31/91,130200,40.45821386,-79.89764176
1371829.497,418987.4714,33450,7100 EVERTON ST,ROBBERY,7/31/91,120200,40.46360007,-79.89459535
1361531.775,421042.3906,33450,5500 COLUMBO ST,AGGRAVATED ASSAULT,7/31/91,111400,40.46854677,-79.93177566
1343954.257,400414.7933,33451,300 SUNCREST ST,AGGRAVATED ASSAULT,8/1/91,300100,40.41073318,-79.99304918
1337121.486,410324.0182,33451,132 COHASSETT ST,AGGRAVATED ASSAULT,8/1/91,191100,40.43744613,-80.01849226
1348637.374,413113.2691,33451,1 PERRY ST,AGGRAVATED ASSAULT,8/1/91,50100,40.4459047,-79.97738701
1374320.962,415136.8764,33451,700 OAKWOOD ST,ROBBERY,8/1/91,130600,40.45319904,-79.88530927
1319206.484,415845.0032,33451,3611 OLD ORCHARD CIR,RAPE,8/1/91,280800,40.45131493,-80.08335388
1364145.279,418583.5936,33451,6209 BROAD ST,ROBBERY,8/1/91,111500,40.46197629,-79.92216774
1361435.425,419794.6538,33451,5501 BROAD ST,RAPE,8/1/91,111400,40.46511626,-79.93201106
1364019.635,420247.4393,33451,500 N HIGHLAND AV,ROBBERY,8/1/91,111300,40.46653365,-79.92276625
1349968.89,400157.5874,33452,955 FISHER ST,AGGRAVATED ASSAULT,8/2/91,160600,40.41044466,-79.97143362
1356585.382,413377.7677,33452,100 N CRAIG ST,ROBBERY,8/2/91,40400,40.44717721,-79.94886253
1364145.279,418583.5936,33452,6209 BROAD ST,ROBBERY,8/2/91,111500,40.46197629,-79.92216774
1360502.968,419652.7404,33452,100 S GRAHAM ST,ROBBERY,8/2/91,80900,40.46466354,-79.93534866
1363197.457,411405.0195,33453,5730 WOODMONT ST,ROBBERY,8/3/91,140300,40.4422131,-79.92493772
1354352.441,411416.769,33453,3800 FORBES AV,AGGRAVATED ASSAULT,8/3/91,40500,40.44164308,-79.95670703
1346162.967,412252.6279,33453,1547 WYLIE AV,AGGRAVATED ASSAULT,8/3/91,30500,40.44337136,-79.98619635
1350852.011,412626.6849,33453,2510 BRACKENRIDGE ST,ROBBERY,8/3/91,51000,40.44472249,-79.96938846
1342803.632,412797.901,33453,900 FRENCH WY,ROBBERY,8/3/91,20100,40.44463355,-79.99831187
1360768.822,414844.2463,33453,727 BELLEFONTE ST,AGGRAVATED ASSAULT,8/3/91,70300,40.45148638,-79.93396614
1364542.267,414960.4981,33453,1059 SHADY AV,RAPE,8/3/91,140400,40.45206073,-79.92042149
1346970.665,415612.6771,33453,2100 SMALLMAN ST,ROBBERY,8/3/91,20300,40.45264783,-79.98360065
1340653.284,416846.3244,33453,1100 FEDERAL ST,ROBBERY,8/3/91,220600,40.45559229,-80.00640695
1371398.07,416887.8206,33453,7217 FRANKSTOWN AV,AGGRAVATED ASSAULT,8/3/91,130200,40.45780949,-79.89596206
1366276.128,419861.0252,33453,500 LARIMER AV,ROBBERY,8/3/91,120800,40.46562537,-79.91462465
1363917.916,419997.4822,33453,422 N HIGHLAND AV,AGGRAVATED ASSAULT,8/3/91,111500,40.46584086,-79.92310962
1363918.673,420176.8477,33453,6000 EAST LIBERTY BL,ROBBERY,8/3/91,111500,40.46633312,-79.92312277
1370472.295,421187.9317,33453,1334 PAULSON AV,ROBBERY,8/3/91,120300,40.46954794,-79.89966406
1341993.916,426104.0331,33453,400 MT. PLEASANT RD,ROBBERY,8/3/91,260900,40.4810902,-80.00243939
1340726.436,403317.7074,33454,401 GEARING AV,ROBBERY,8/4/91,180900,40.4184735,-80.00490299
1342924.159,404445.0513,33454,600 E WARRINGTON AV,ROBBERY,8/4/91,180300,40.42172082,-79.9971154
1347161.125,410311.5384,33454,1700 WATSON ST,ROBBERY,8/4/91,10300,40.4381141,-79.982435
1348868.85,413858.6292,33454,2222 WEBSTER AV,ROBBERY,8/4/91,50100,40.44796608,-79.97662311
1321002.094,415479.291,33454,314 VILLAGE RD,RAPE,8/4/91,280800,40.45044144,-80.0768694
1361378.384,416296.2836,33454,5721 ELLSWORTH AV,ROBBERY,8/4/91,70500,40.45551234,-79.93190539
1340562.248,417004.5744,33454,1200 FEDERAL ST,ROBBERY,8/4/91,220600,40.45602016,-80.00674851
1345999.392,394346.7143,33455,111 MADELINE ST,AGGRAVATED ASSAULT,8/5/91,290200,40.3942239,-79.98515577
1344888.178,410732.8254,33455,1000 FIFTH AV,ROBBERY,8/5/91,10300,40.43911217,-79.99063646
1370200.658,414509.3779,33455,7200 THOMAS BL,ROBBERY,8/5/91,140500,40.45120268,-79.90005574
1372990.15,414546.4143,33455,7700 TIOGA ST,AGGRAVATED ASSAULT,8/5/91,130400,40.45149029,-79.89003855
1356583.266,414965.9475,33455,406 N NEVILLE ST,MURDER/MANSLAUGHTER,8/5/91,50700,40.45153526,-79.94901221
1343874.041,415641.4675,33455,500 WARFIELD ST,ROBBERY,8/5/91,220500,40.45251133,-79.99472689
1368021.73,417405.9537,33455,6700 FRANKSTOWN AV,ROBBERY,8/5/91,120700,40.45900551,-79.90813718
1370929.288,417806.919,33455,7100 MONTICELLO ST,ROBBERY,8/5/91,130200,40.46030038,-79.8977265
1363940.835,418272.46,33455,6200 PENN AV,ROBBERY,8/5/91,70800,40.46110868,-79.92287475
1363656.995,419361.6495,33455,300 N HIGHLAND AV,ROBBERY,8/5/91,111500,40.46407841,-79.92399085
1348413.089,413681.8909,33456,2161 WEBSTER AV,RAPE,8/6/91,50100,40.44744954,-79.97824415
1373761.365,413784.9999,33456,500 ROSEDALE ST,AGGRAVATED ASSAULT,8/6/91,130400,40.44945208,-79.88720197
1358666.118,416591.1309,33456,5221 BAUM BL,ROBBERY,8/6/91,80400,40.45613711,-79.94167517
1362740.96,417032.393,33456,5951 ALDER ST,ROBBERY,8/6/91,70500,40.45762464,-79.92707568
1354252.689,419828.8761,33456,4000 WOOLSLAYER WY,ROBBERY,8/6/91,90300,40.46472018,-79.95782081
1364782.955,419876.419,33456,500 COLLINS AV,ROBBERY,8/6/91,120800,40.46556703,-79.91999089
1337578.364,429475.5534,33456,3908 PERRYSVILLE AV,ROBBERY,8/6/91,260200,40.49003168,-80.01861872
1342149.873,411281.2655,33457,424 WOOD ST,ROBBERY,8/7/91,20100,40.44042603,-80.00052115
1342149.873,411281.2655,33457,424 WOOD ST,ROBBERY,8/7/91,20100,40.44042603,-80.00052115
1341990.819,411706.2105,33457,219 FIFTH AV,AGGRAVATED ASSAULT,8/7/91,20100,40.441581,-80.00113131
1348728.439,411965.0398,33457,2169 ELMORE SQ,ROBBERY,8/7/91,51100,40.44276012,-79.9769559
1359790.257,413527.7721,33457,5200 WILKINS AV,ROBBERY,8/7/91,140100,40.4478073,-79.93736416
1352101.043,414091.5999,33457,437 ROBINSON CT,ROBBERY,8/7/91,51000,40.44882848,-79.96503421
1367322.202,415192.4292,33457,6800 PENN AV,ROBBERY,8/7/91,140400,40.45288428,-79.91045572
1364234.003,415336.7446,33457,6200 FIFTH AV,ROBBERY,8/7/91,140200,40.45307241,-79.92156208
1361374.136,419377.8444,33457,5525 PENN AV,AGGRAVATED ASSAULT,8/7/91,111400,40.46396832,-79.93219425
1361374.136,419377.8444,33457,5525 PENN AV,ROBBERY,8/7/91,111400,40.46396832,-79.93219425
1341906.73,423788.6175,33457,200 PENFORT ST,ROBBERY,8/7/91,260900,40.4747304,-80.00254042
1344708.852,403487.367,33458,900 FREELAND ST,ROBBERY,8/8/91,180300,40.41921728,-79.99062015
1363752.338,409175.7909,33458,1900 MURRAY AV,ROBBERY,8/8/91,141300,40.43613322,-79.92274773
1359807.909,413531.7903,33458,5200 FIFTH AV,ROBBERY,8/8/91,140100,40.44781952,-79.93730111
1327153.332,416352.4282,33458,2901 SHERADEN BL,ROBBERY,8/8/91,202200,40.45328011,-80.05485607
1341948.367,416454.157,33458,800 CEDAR AV,ROBBERY,8/8/91,230400,40.45460687,-80.00171867
1363220.544,416976.5762,33458,300 S HIGHLAND AV,ROBBERY,8/8/91,70500,40.45750391,-79.92534783
1357475.916,418066.7681,33458,4900 LIBERTY AV,ROBBERY,8/8/91,80400,40.46010531,-79.94608271
1370492.729,418069.0147,33458,7036 FLETCHER WY,ROBBERY,8/8/91,130100,40.46099047,-79.89931783
1361765.574,419378.0149,33458,5601 PENN AV,AGGRAVATED ASSAULT,8/8/91,111500,40.46399532,-79.93078789
1366925.974,420173.9289,33458,600 LARIMER AV,AGGRAVATED ASSAULT,8/8/91,120400,40.46652772,-79.91231732
1340185.529,422594.689,33458,2600 PERRYSVILLE AV,ROBBERY,8/8/91,261500,40.47133349,-80.00861553
1348211.855,410915.7816,33459,223 LOMBARD ST,AGGRAVATED ASSAULT,8/9/91,30500,40.43984506,-79.97871617
1353637.701,411213.1974,33459,3520 FIFTH AV,ROBBERY,8/9/91,40500,40.44103541,-79.95925582
1348813.012,414087.4494,33460,2239 BLOOMER WY,ROBBERY,8/10/91,50100,40.44859013,-79.9768444
1348453.443,414114.3995,33460,805 WHITESIDE RD,RAPE,8/10/91,50900,40.44863919,-79.97813841
1370591.093,419496.5616,33460,7000 APPLE AV,ROBBERY,8/10/91,130100,40.46491447,-79.89908927
1363892.979,419936.7116,33460,400 N HIGHLAND AV,ROBBERY,8/10/91,111500,40.46567241,-79.92319385
1361241.674,421764.4592,33460,5400 BLACK ST,AGGRAVATED ASSAULT,8/10/91,111400,40.47050855,-79.93288216
1335117.875,401893.1092,33461,1418 BEECHVIEW AV,RAPE,8/11/91,191600,40.41416945,-80.02490775
1342028.791,403533.5577,33461,400 ESTELLA ST,MURDER/MANSLAUGHTER,8/11/91,180900,40.419157,-80.00024683
1349919.129,412784.1621,33461,2332 LAPLACE ST,ROBBERY,8/11/91,50100,40.44509023,-79.9727534
1341330.992,415270.4033,33461,412 E COMMONS ST,RAPE,8/11/91,220400,40.45131531,-80.0038279
1356632.912,415937.2415,33461,4728 BAUM BL,ROBBERY,8/11/91,80400,40.45420402,-79.94892077
1341581.178,403881.8162,33462,316 CLIMAX ST,ROBBERY,8/12/91,180900,40.42008134,-80.00188583
